transaction_id,fiscal_year,txn_date,source_type,source_file,source_locator,account_owner,account_name,payment_method,card_last4,counterparty,description,amount,currency,cad_amount,fx_rate_to_cad,linked_document_ids,receipt_status,notes
tx-2025-cc-20251202-505db76b7f,2025,2025-12-02,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=5640-5646,corporate,TD Business VISA,credit_card,5143,GOOGLE*GSUITE,GOOGLE*GSUITE KEFELAN. CC,-23.54,CAD,-23.54,,doc-20251130-google-23.54CAD-f75d31c547,found,Linked evidence vendor: Google
tx-2025-cc-20251202-573e7ce5b7,2025,2025-12-02,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=5650-5653,corporate,TD Business VISA,credit_card,5143,GOOGLE*CLOUD,GOOGLE*CLOUD 273LRN CC GOOGLE.CO,-1.54,CAD,-1.54,,doc-20251130-google-1.54CAD-cb5ccb632c,found,Linked evidence vendor: Google
tx-2025-cc-20251202-d5a41fe285,2025,2025-12-02,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=5657-5660,corporate,TD Business VISA,credit_card,5143,PayPal,PAYPAL *DIGITALOCEA 4029357733,-8.70,CAD,-8.70,,,missing,
tx-2025-cc-20251202-b119ebcc38,2025,2025-12-02,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=5664-5667,corporate,TD Business VISA,credit_card,5143,U-HAUL,U-HAUL GUARDIAN STORAG 800-528-0463,-129.21,CAD,-129.21,,doc-20251201-guardian-storage-129.21CAD-8b2c10f1d0,found,Linked evidence vendor: Guardian Storage
tx-2025-cc-20251202-da1ba3765c,2025,2025-12-02,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=5671-5674,corporate,TD Business VISA,credit_card,5143,APPLE.COM/CA,APPLE.COM/CA 800-676-2775,-133.28,CAD,-133.28,,,missing,
tx-2025-cc-20251203-095967deda,2025,2025-12-03,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=5678-5681,corporate,TD Business VISA,credit_card,5143,LONDON,LONDON DRUGS ON LINE RICHMOND,-43.58,CAD,-43.58,,,missing,
tx-2025-cc-20251205-c19aa91655,2025,2025-12-05,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=5685-5689,corporate,TD Business VISA,credit_card,5143,OPENPHONE,OPENPHONE QUO.COM FOREIGN CURRENCY 30.50,-43.71,CAD,-43.71,,,missing,
tx-2025-cc-20251208-7cca7ac88e,2025,2025-12-08,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=5784-5790,corporate,TD Business VISA,credit_card,5143,PayPal,PAYPAL *JETBRAINSAM 4029357733,-19.41,CAD,-19.41,,,missing,
tx-2025-cc-20251208-fe1594c8a7,2025,2025-12-08,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=5794-5800,corporate,TD Business VISA,credit_card,5143,PayPal,PAYPAL *GITHUB INC 4029357733,-11.64,CAD,-11.64,,,missing,
tx-2025-cc-20251208-b3b3d07589,2025,2025-12-08,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=5804-5810,corporate,TD Business VISA,credit_card,5143,Amazon,AMZN Mktp CA*N903F25V3 866-216-1072,-24.63,CAD,-24.63,,,missing,
tx-2025-cc-20251208-1efa8f24af,2025,2025-12-08,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=5814-5820,corporate,TD Business VISA,credit_card,5143,PayPal,PAYPAL *ZOHOCANADAC ZOH 4029357733,-77.28,CAD,-77.28,,,ambiguous,"Multiple doc candidates: doc-20251207-zoho-77.28CAD-8606f68959, doc-20251207-zoho-77.28CAD-de9b30496c, doc-20251207-zoho-77.28CAD-a536225113"
tx-2025-cc-20251208-3e2c62f343,2025,2025-12-08,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=5824-5830,corporate,TD Business VISA,credit_card,5143,PayPal,PAYPAL *ZOHOCANADAC ZOH 4029357733,-77.28,CAD,-77.28,,,ambiguous,"Multiple doc candidates: doc-20251207-zoho-77.28CAD-8606f68959, doc-20251207-zoho-77.28CAD-de9b30496c, doc-20251207-zoho-77.28CAD-a536225113"
tx-2025-cc-20251208-1d3232b638,2025,2025-12-08,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=5834-5840,corporate,TD Business VISA,credit_card,5143,Amazon,AMZN Mktp CA*BI9S32WF1 866-216-1072,-67.20,USD,-64.37,1.43,,missing,FX: 67.20 USD @ 1.43139
tx-2025-cc-20251209-f6bc5507db,2025,2025-12-09,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=5844-5852,corporate,TD Business VISA,credit_card,5143,OpenAI,OPENAI *CHATGPT SUBSCR OPENAI.COM,-96.19,CAD,-96.19,,,missing,
tx-2025-cc-20251209-550981a603,2025,2025-12-09,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=5856-5859,corporate,TD Business VISA,credit_card,5143,Rogers,ROGERS ******1233 888-764-3771,-307.39,CAD,-307.39,,,missing,
tx-2025-cc-20251211-9bbbe7669e,2025,2025-12-11,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=5863-5866,corporate,TD Business VISA,credit_card,5143,Amazon,AMZN Mktp CA*GK8Z84583 866-216-1072,-43.80,CAD,-43.80,,,missing,
tx-2025-cc-20251212-a506e3acac,2025,2025-12-12,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=5870-5873,corporate,TD Business VISA,credit_card,5143,GOOGLE,GOOGLE *YouTubePremium g.co/helppay,-24.60,CAD,-24.60,,,missing,
tx-2025-cc-20251212-fd533b0f09,2025,2025-12-12,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=5877-5880,corporate,TD Business VISA,credit_card,5143,PayPal,PP*ADOBE INC ADOBE 4029357733,-14.55,CAD,-14.55,,,missing,
tx-2025-cc-20251212-51d1fceab6,2025,2025-12-12,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=5884-5887,corporate,TD Business VISA,credit_card,5143,TICKETMASTER,TICKETMASTER CANADA TORONTO,-221.50,CAD,-221.50,,,missing,
tx-2025-cc-20251215-a9711b9bcd,2025,2025-12-15,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=5891-5894,corporate,TD Business VISA,credit_card,5143,Microsoft,MICROSOFT#G129809064 HALIFAX,-15.72,CAD,-15.72,,,missing,
tx-2025-cc-20251215-27fd354014,2025,2025-12-15,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=6083-6086,corporate,TD Business VISA,credit_card,5143,Microsoft,MICROSOFT#G129893726 HALIFAX,-25.40,CAD,-25.40,,,missing,
tx-2025-cc-20251216-d05425d7fb,2025,2025-12-16,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=6090-6093,corporate,TD Business VISA,credit_card,5143,Uber,UBER CANADA/UBERTRIP TORONTO,-8.66,CAD,-8.66,,doc-20251214-uber-8.66CAD-9cfc630105,found,
tx-2025-cc-20251216-bb594f3d1a,2025,2025-12-16,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=6097-6100,corporate,TD Business VISA,credit_card,5143,Uber,UBER CANADA/UBERTRIP TORONTO,-11.78,CAD,-11.78,,doc-20251214-uber-11.78CAD-f1f11b6073,found,
tx-2025-cc-20251216-542b435916,2025,2025-12-16,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=6104-6107,corporate,TD Business VISA,credit_card,5143,PAYMENT,PAYMENT - THANK YOU,1647.41,CAD,1647.41,,,missing,
tx-2025-cc-20251218-9bf2cd224c,2025,2025-12-18,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=6111-6114,corporate,TD Business VISA,credit_card,5143,PayPal,PAYPAL *JETBRAINSAM 4029357733,-16.09,CAD,-16.09,,,missing,
tx-2025-cc-20251218-d8a5e425bb,2025,2025-12-18,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=6118-6121,corporate,TD Business VISA,credit_card,5143,TST-The,TST-The Sequel - Kitch Vancouver,-295.05,CAD,-295.05,,,missing,
tx-2025-cc-20251222-c51b8a9e0f,2025,2025-12-22,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=6125-6128,corporate,TD Business VISA,credit_card,5143,JOE,JOE FORTES SEAFOOD & C VANCOUVER,-124.12,CAD,-124.12,,,missing,
tx-2025-cc-20251222-ba65a4e9bb,2025,2025-12-22,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=6132-6135,corporate,TD Business VISA,credit_card,5143,Amazon,Audible CA*PI66R0FU3 Amzn.com/bil,-1.11,CAD,-1.11,,,missing,
tx-2025-cc-20251222-aa0ff1d2ad,2025,2025-12-22,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=6139-6143,corporate,TD Business VISA,credit_card,5143,Slack,SLACK T053CJ2N9J7 SLACK.COM FOREIGN,-13.25,CAD,-13.25,,,missing,
tx-2025-cc-20251223-37ee4100e4,2025,2025-12-23,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=6147-6150,corporate,TD Business VISA,credit_card,5143,PayPal,PAYPAL *DROPBOX 4029357733,-17.91,CAD,-17.91,,,missing,
tx-2025-cc-20251229-7b694483f6,2025,2025-12-29,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=6154-6157,corporate,TD Business VISA,credit_card,5143,ZIPBY,ZIPBY MISSISSAUGA,-27.45,CAD,-27.45,,,missing,
tx-2025-cc-20251230-c4153ba828,2025,2025-12-30,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=6161-6164,corporate,TD Business VISA,credit_card,5143,STAPLES,STAPLES TSS/P-05028435 RICHMOND HIL,-15.00,USD,-20.99,1.43,,missing,FX: 67.20 USD @ 1.42113; FX: 15.00 USD @ 1.42800
